5000	38640
2425	4616	3.80992
2425	4634	3.72874
2425	4677	3.97584
2425	4744	4.53766
2425	4751	4.38477
2425	4792	4.66891
2426	3429	0.0643
2426	4699	5.02088
2426	4703	2.45711
2426	4749	2.67511
2426	4886	3.62201
2426	4928	3.79078
2426	4929	3.91603
2426	4964	4.03293
2426	4965	4.0079
2426	4980	4.16238
2426	4984	4.17198
2427	2909	0.00736917
2427	4013	2.53559
2427	4279	2.71015
2427	4301	2.84189
2427	4308	2.73345
2427	4464	3.52069
2427	4489	3.76902
2427	4558	3.9799
2427	4594	3.93339
2427	4756	4.78682
2427	4767	4.72646
2428	2844	3.33513
2428	3015	3.51221
2428	3564	4.28241
2428	3638	4.28152
2428	4251	5.14745
2429	2777	2.51763
2429	2851	2.99551
2429	2948	2.82467
2429	3588	3.38006
2429	3690	3.80789
2429	3889	4.31046
2429	4154	4.44975
2429	4438	5.10328
2430	3116	3.06898
2430	3385	2.94252
2430	3545	3.11428
2430	3583	4.50314
2430	3721	3.77809
2430	3914	3.91297
2430	4175	4.4606
2430	4397	5.11215
2430	4402	4.95492
2430	4650	0.00733838
2431	2781	3.75243
2431	2942	3.52309
2431	3089	3.92042
2431	3896	4.97322
2432	2623	3.03632
2432	3118	3.60084
2432	3832	4.61914
2432	3919	4.7508
2432	3965	5.09856
2432	4873	4.58826
2433	4441	1.1503
2433	4550	1.51746
2433	4723	2.84899
2433	4797	3.26805
2433	4805	3.23226
2433	4865	3.7654
2433	4910	4.03772
2433	4945	4.14107
2433	4951	4.25945
2433	4995	4.6144
2434	2561	2.89633
2434	3231	3.10472
2434	3291	3.23959
2434	3326	3.77545
2434	3410	3.807
2434	3665	3.49416
2434	4099	1.60802
2434	4351	4.83651
2435	4189	1.11222
2435	4373	1.76759
2435	4404	2.09261
2435	4496	4.85866
2435	4600	2.99849
2435	4716	3.71618
2435	4779	4.01687
2435	4813	4.18355
2435	4826	4.38356
2435	4828	4.28216
2435	4833	4.28215
2436	3149	3.98661
2436	3157	3.8614
2436	3625	4.54158
2436	3694	4.75027
2436	4117	5.19575
2436	4901	3.93899
2437	3466	2.30561
2437	4281	4.28624
2437	4372	4.23182
2437	4501	4.69818
2437	4589	5.05486
2437	4695	5.74839
2437	4710	5.78491
2438	2743	0.869017
2438	3184	1.18753
2438	3730	2.35418
2438	3920	2.81269
2438	3978	3.00651
2438	4318	4.03355
2438	4360	4.29453
2438	4531	4.54093
2438	4583	4.82141
2438	4641	4.91423
2438	4992	3.53061
2439	2657	1.1203
2439	3031	1.14449
2439	3661	3.81838
2439	4553	5.22619
2439	4640	5.87855
2439	4658	5.75558
2439	4683	5.96671
2439	4719	6.06947
2440	2594	3.15491
2440	3388	4.10063
2440	3612	4.28705
2440	3802	4.83145
2440	3876	4.86787
2440	4169	1.40227
2441	2829	2.57315
2441	3163	3.14457
2441	3405	3.55846
2441	3464	4.19741
2441	3533	3.42636
2441	3598	3.59281
2441	3644	3.65579
2441	4106	4.57749
2441	4293	4.79298
2442	2786	2.84613
2442	3286	3.38142
2442	3314	3.30585
2442	3797	3.77128
2442	4140	4.62802
2442	4250	4.62068
2442	4292	4.80101
2443	2901	3.42108
2443	3003	5.23832
2443	3142	4.04049
2443	3423	3.95212
2443	4065	4.98221
2443	4068	4.77784
2444	3474	0.0557166
2444	3941	1.3614
2444	4204	2.44013
2444	4329	2.8367
2444	4549	3.51396
2444	4616	4.10957
2444	4634	4.02838
2444	4744	4.8373
2444	4751	4.68442
2444	4792	4.96855
2444	4946	3.41509
2445	2662	1.50043
2445	3899	3.02844
2445	3934	2.98537
2445	4082	3.54655
2445	4206	3.92076
2445	4244	3.63058
2445	4343	3.91011
2445	4507	4.58026
2445	4559	4.8463
2445	4818	6.50631
2446	3400	3.11521
2446	3534	7.00928
2446	3565	2.98164
2446	3646	3.52328
2446	3661	3.13821
2446	4429	5.58749
2446	4517	5.72701
2446	4624	6.20199
2447	2520	2.71886
2447	2716	2.64698
2447	2932	4.68722
2447	3392	3.4417
2447	3558	3.95659
2447	3840	4.1574
2447	4564	5.86911
2448	2741	4.15692
2448	2784	3.76654
2448	3460	4.0462
2448	3619	4.54291
2448	4044	5.3638
2448	4153	5.45953
2448	4942	0.530054
2449	2454	3.78169
2449	2666	3.6381
2449	2982	3.86581
2449	4382	3.67519
2450	4532	2.10021
2450	4623	4.61318
2450	4726	3.26587
2450	4738	3.47725
2450	4753	3.48318
2450	4763	3.47229
2450	4782	3.64375
2450	4854	4.12516
2450	4894	2.07047
2450	4921	4.52298
2450	4942	4.74749
2451	2596	4.15692
2451	3651	3.16047
2451	4035	4.0891
2451	4038	4.2143
2451	4277	4.64701
2451	4332	4.98508
2451	4371	4.86655
2452	4123	0.539886
2452	4461	1.47225
2452	4563	6.91777
2452	4636	2.62282
2452	4715	3.07586
2452	4793	3.67158
2452	4841	3.79965
2452	4850	4.09572
2452	4885	4.24548
2452	4937	4.49688
2452	4966	4.81468
2453	2647	3.61349
2453	2800	3.75269
2453	3227	4.08164
2453	3379	4.17787
2453	3403	4.15715
2454	2666	3.82903
2454	3951	3.17573
2455	2654	3.0627
2455	2834	3.57725
2455	3356	4.05339
2455	3374	3.7855
2455	4552	6.21537
2455	4744	4.31564
2456	3215	4.35556
2456	3969	0.162645
2456	4394	1.67475
2456	4419	1.40445
2456	4739	3.30085
2456	4803	3.60544
2456	4877	4.46531
2456	4908	4.28015
2456	4958	4.64083
2456	4961	4.56479
2456	4973	4.7357
2457	2600	3.06239
2457	3015	3.54289
2457	3278	3.86368
2457	3279	4.27576
2457	3442	3.69586
2457	3515	4.05779
2457	4251	5.17813
2458	3862	2.48129
2458	4532	1.83352
2458	4576	2.00905
2458	4726	2.99917
2458	4738	3.21055
2458	4763	3.20559
2458	4782	3.37705
2458	4799	3.60796
2458	4854	3.85847
2458	4921	4.25628
2458	4942	4.4808
2459	2644	2.24108
2459	3048	2.94644
2459	3221	2.81217
2459	3369	3.47855
2459	3373	2.65678
2459	3407	2.95155
2459	3487	3.53918
2459	3867	3.75506
2459	4050	4.32902
2459	4401	4.78229
2460	2516	2.74883
2460	2590	2.90617
2460	2973	2.86951
2460	3221	3.52833
2460	3369	4.19472
2460	3487	4.25534
2460	3870	2.63365
2460	4401	5.49846
2461	3464	2.15138
2461	3846	2.56601
2461	4354	3.41323
2461	4407	4.09384
2461	4420	3.35969
2461	4467	3.58074
2461	4495	3.83556
2461	4547	4.07609
2461	4631	4.37642
2461	4848	5.14708
2462	3404	2.37305
2462	3524	2.7548
2462	3712	3.02337
2462	3921	3.52855
2462	3929	3.82503
2462	4146	3.64996
2462	4223	4.1283
2462	4432	4.62771
2462	4454	4.62543
2462	4860	4.48806
2463	3154	2.04772
2463	3460	7.00928
2463	3744	3.19838
2463	3860	3.66109
2463	3970	3.74554
2463	4075	3.85753
2463	4274	4.49835
2463	4290	4.24767
2463	4296	4.41149
2464	2485	0.379788
2464	3454	1.72581
2464	3508	1.48703
2464	3549	2.0503
2464	4142	3.50345
2464	4320	3.96124
2464	4451	4.49953
2464	4542	4.43433
2464	4722	5.35288
2464	4740	5.44021
2464	4863	4.2692
2465	2857	4.68722
2465	3846	2.62819
2465	4045	2.51304
2465	4238	2.94727
2465	4354	3.47541
2465	4420	3.42187
2465	4495	3.89774
2465	4547	4.13827
2465	4631	4.4386
2465	4848	5.20926
2466	2785	2.4326
2466	2802	2.50112
2466	3117	2.61155
2466	3376	3.29526
2466	4066	4.55975
2466	4091	4.79985
2466	4169	4.74421
2466	4268	5.16917
2467	2587	2.93148
2467	3151	4.22632
2467	3687	4.41712
2467	3854	4.81826
2468	2626	2.71002
2468	3632	4.03916
2468	3740	4.12356
2468	4093	4.51951
2468	4148	4.95322
2468	4443	5.37857
2468	4923	2.99451
2469	2812	0.360014
2469	3153	0.452424
2469	4471	2.7722
2469	4493	2.82507
2469	4672	3.74255
2469	4772	4.42398
2469	4787	4.40438
2469	4788	4.36194
2469	4830	4.6478
2469	4846	4.8853
2469	4988	6.61169
2470	3513	4.42468
2470	4095	4.91533
2470	4101	5.04838
2470	4249	5.66531
2470	4757	3.99062
2471	2987	3.27228
2471	3204	3.97233
2471	3551	3.94079
2471	3913	4.3366
2471	4011	4.47033
2471	4949	5.37503
2472	3151	4.36179
2472	3687	4.55259
2472	4004	5.28957
2472	4655	4.16293
2473	2762	0.58508
2473	3152	1.09527
2473	3778	2.61119
2473	4443	3.36572
2473	4508	4.15901
2473	4519	4.3029
2473	4561	4.57997
2473	4605	4.69153
2473	4748	5.25096
2473	4784	5.35418
2474	2637	3.12505
2474	2763	3.04635
2474	2892	3.51113
2474	2954	3.30585
2474	3624	4.04719
2474	4017	4.6377
2474	4077	4.75862
2474	4857	7.18677
2475	2707	0.18767
2475	3064	5.23832
2475	4113	1.24799
2475	4506	2.88558
2475	4527	2.98872
2475	4691	3.98947
2475	4699	4.08921
2475	4704	4.13561
2475	4752	4.36527
2475	4774	4.47871
2475	4785	4.47865
2476	2686	2.56433
2476	2725	2.6919
2476	3085	3.19383
2476	3261	3.21188
2476	3337	3.09823
2476	3489	3.44287
2476	3857	3.87927
2476	3870	4.26019
2476	3905	4.04584
2477	2722	3.04304
2477	3131	3.96991
2477	3316	3.81296
2477	3496	3.97196
2477	3766	4.27562
2477	3810	4.28935
2477	4200	4.85755
2478	2906	2.3644
2478	3169	3.98467
2478	3560	2.69807
2478	3915	3.94461
2478	4111	4.21781
2478	4415	4.75301
2478	4445	5.09939
2478	4497	5.58479
2479	4390	4.13361
2479	4831	1.60785
2479	4845	2.95945
2479	4853	2.97405
2479	4861	2.95141
2479	4905	3.52852
2479	4913	3.52374
2479	4917	3.5137
2479	4963	3.80751
2479	4971	3.96233
2479	4998	4.08613
2480	2753	3.34461
2480	3250	0.910536
2480	3292	3.82941
2480	3554	4.09579
2480	3743	4.68093
2480	3811	4.42442
2481	2733	2.94004
2481	2897	3.18452
2481	3224	3.43362
2481	3277	3.70341
2481	3516	3.87756
2481	3715	4.11931
2481	3749	4.07527
2481	4979	3.65745
2482	2531	3.11264
2482	2670	2.99635
2482	3136	3.31565
2482	3492	3.60329
2482	3684	4.39343
2482	3992	4.67767
2482	3993	4.64601
2482	4577	4.02553
2483	2718	3.341
2483	3051	3.60566
2483	3262	3.71157
2483	3367	3.91393
2483	3847	4.63597
2484	3023	2.97308
2484	3075	3.47085
2484	3763	4.21886
2484	3940	4.68199
2484	4279	5.09539
2484	4303	5.16811
2485	3127	1.73442
2485	3454	2.23253
2485	3549	2.55701
2485	3809	3.05604
2485	4142	4.01016
2485	4451	5.00624
2485	4542	4.94104
2485	4722	5.8596
2485	4740	5.94693
2486	2539	0.0740249
2486	2965	0.664946
2486	3229	0.0356213
2486	4168	2.20924
2486	4541	3.2945
2486	4765	4.66981
2486	4866	5.25132
2486	4874	5.36532
2486	4932	5.63541
2486	4933	5.6354
2487	2502	3.64829
2487	3158	2.17921
2487	3473	2.96978
2487	3495	2.91412
2487	3590	3.2796
2487	3615	3.01775
2487	3623	3.02067
2487	3837	3.39383
2487	4054	3.82682
2487	4161	3.9573
2487	4184	4.2755
2488	2669	1.33551
2488	2850	2.6529
2488	3014	2.53164
2488	3500	3.16653
2488	3572	3.24795
2488	3792	3.66691
2488	3805	3.56885
2488	3808	3.64239
2488	4177	4.45435
2488	4224	4.56756
2488	4624	3.77726
2489	2794	3.44943
2489	2986	3.54978
2489	3861	5.04785
2489	4160	5.55722
2489	4961	4.69842
2490	2967	1.96585
2490	3236	2.63784
2490	3347	2.49915
2490	3457	3.22355
2490	3696	3.2638
2490	3789	3.6097
2490	3855	3.57251
2490	3906	3.6107
2490	4259	4.05569
2490	4386	4.39579
2491	3299	2.8145
2491	3702	4.11216
2491	3923	4.13208
2491	4008	4.14226
2491	4078	4.43979
2491	4129	4.55446
2491	4391	5.1008
2491	4536	3.62183
2492	4358	0.200547
2492	4498	3.57813
2492	4560	1.6624
2492	4582	1.64441
2492	4824	3.48603
2492	4892	3.96986
2492	4900	4.17545
2492	4941	4.33745
2492	4950	4.47157
2492	4956	4.48669
2492	4968	4.45554
2493	3415	2.50707
2493	3849	3.95245
2493	4434	5.13411
2493	4482	5.45984
2493	4548	5.52474
2493	4562	5.83881
2494	2739	1.06053
2494	2790	1.21869
2494	2884	1.20369
2494	3425	2.45994
2494	4396	4.81886
2494	4433	4.97749
2494	4484	4.89554
2494	4556	5.01505
2494	4842	6.10295
2495	2554	2.07052
2495	3252	1.97146
2495	3475	2.78336
2495	3849	3.42255
2495	4072	4.32442
2495	4080	3.54879
2495	4482	4.92994
2495	4548	4.99484
2495	4562	5.30891
2496	2727	2.74335
2496	2783	4.68722
2496	3138	2.71455
2496	3200	3.21353
2496	3302	3.33632
2496	3657	3.67256
2496	4159	4.41841
2496	4170	4.59399
2496	4338	4.72453
2497	2994	4.68722
2497	3309	0.950801
2497	3942	2.78386
2497	4182	3.34708
2497	4242	3.04933
2497	4503	4.07836
2497	4522	4.38553
2497	4617	4.50959
2497	4637	4.65376
2497	4667	4.91323
2498	2604	3.31889
2498	3187	3.37888
2498	3940	4.83523
2498	4279	5.24863
2498	4303	5.32135
2499	2567	1.34444
2499	4276	0.529305
2499	4441	1.4812
2499	4642	2.48044
2499	4730	3.35465
2499	4797	3.59895
2499	4819	3.86322
2499	4865	4.0963
2499	4910	4.36861
2499	4945	4.47196
2499	4951	4.59034
2500	4741	1.11326
2500	4802	2.47494
2500	4851	3.03678
2500	4863	3.16598
2500	4909	3.49961
2500	4924	3.58218
2500	4954	3.88241
2500	4976	4.03267
2500	4979	4.03261
2500	4988	4.03256
2501	2687	3.23275
2501	2842	3.19625
2501	2986	2.87302
2501	3544	3.67348
2501	3742	4.10068
2501	3861	4.37109
2501	4160	4.88046
2502	3589	2.77222
2502	3673	3.36697
2502	3677	3.37558
2502	3726	3.50039
2502	3774	3.50741
2502	3813	3.42267
2502	3828	3.65914
2502	3924	3.85866
2502	4212	4.44833
2503	2820	2.72366
2503	2913	2.17715
2503	3387	3.05708
2503	3446	2.70258
2503	4046	3.28549
2503	4130	4.13195
2503	4136	3.98679
2503	4137	4.33273
2503	4141	4.0552
2503	4179	4.22601
2504	2660	2.91824
2504	2946	4.68722
2504	3493	3.95121
2504	3685	4.14849
2504	3756	3.97983
2504	3953	4.36355
2504	4145	4.86896
2505	3226	3.79217
2505	3880	0.429758
2505	4168	1.60941
2505	4328	2.26752
2505	4392	2.16837
2505	4504	2.80306
2505	4765	4.06998
2505	4866	4.65149
2505	4874	4.76549
2505	4932	5.03558
2505	4933	5.03557
2506	3044	5.23832
2506	3891	0.805132
2506	4201	1.73534
2506	4328	2.67081
2506	4504	3.20635
2506	4541	3.09797
2506	4866	5.05478
2506	4874	5.16878
2506	4932	5.43887
2506	4933	5.43886
2507	2820	4.68722
2507	3162	2.77464
2507	3548	3.28118
2507	3652	3.43529
2507	3656	3.42172
2507	3806	3.87379
2507	3829	3.79308
2507	3989	4.11636
2507	4076	4.45339
2508	3014	0.768307
2508	3380	4.76825
2508	3851	5.36324
2508	3935	5.39112
2508	4610	3.53877
2509	3386	0.227102
2509	3932	0.213743
2509	4157	0.915394
2509	4386	5.54914
2509	4543	2.76673
2509	4586	3.21558
2509	4814	4.54528
2509	4847	4.77872
2509	4887	4.98505
2509	4899	5.07873
2509	4938	5.34702
2509	4944	5.34696
2510	2789	3.61244
2510	3417	4.52422
2510	3575	4.76465
2510	4118	5.35282
2510	4323	4.26299
2511	3213	1.44182
2511	4045	3.133
2511	4056	4.83949
2511	4238	3.56723
2511	4420	4.04183
2511	4467	4.26288
2511	4495	4.5177
2511	4547	4.75823
2511	4631	5.05856
2511	4848	5.82922
2512	3007	3.56187
2512	3040	3.58813
2512	3223	3.60109
2512	3522	4.25276
2512	3770	4.623
2512	3926	4.74405
2512	3974	4.74258
2512	4897	5.9594
2513	3658	0.292695
2513	4316	1.72385
2513	4411	2.19685
2513	4571	2.97392
2513	4654	3.33387
2513	4745	4.04551
2513	4777	3.906
2513	4792	3.8007
2513	4852	4.45952
2513	4896	4.58556
2513	4927	4.94738
2513	4930	4.94738
2514	3389	3.29229
2514	3589	3.55272
2514	3673	4.14747
2514	3774	4.28791
2514	3813	4.20317
2514	3828	4.43964
2514	3924	4.63916
2514	4212	5.22883
2514	4818	7.60953
2515	4461	1.53303
2515	4485	1.84198
2515	4638	2.5909
2515	4664	2.82131
2515	4715	3.13664
2515	4793	3.73236
2515	4841	3.86043
2515	4850	4.15651
2515	4885	4.30626
2515	4937	4.55767
2515	4966	4.87546
2516	2537	2.36442
2516	3048	3.43309
2516	3369	3.9652
2516	3407	3.4382
2516	3487	4.02582
2516	3867	4.24171
2516	4050	4.81567
2516	4401	5.26894
2516	4736	4.73965
2517	2697	3.29743
2517	2760	3.51309
2517	2845	3.7225
2517	3067	3.51896
2517	3273	3.95017
2517	3447	4.36505
2517	3798	4.6113
2518	2647	3.59513
2518	3227	4.06328
2518	3379	4.15951
2518	3403	4.1388
2518	3693	4.61659
2519	3617	1.27056
2519	4227	2.46612
2519	4310	2.71411
2519	4417	3.27779
2519	4490	3.6045
2519	4544	3.64707
2519	4796	4.76037
2519	4809	4.85569
2519	4891	5.22634
2519	4903	5.43483
2520	3514	4.12857
2520	3518	3.60636
2520	3558	3.92226
2520	3840	4.12307
2520	4537	4.78545
2520	4564	5.83478
2521	2590	2.94323
2521	3048	3.69966
2521	3487	4.2924
2521	3867	4.50829
2521	4050	5.08224
2521	4401	5.53552
2522	4629	0.285417
2522	4720	0.28545
2522	4727	1.58118
2522	4734	3.72844
2522	4738	4.24159
2522	4810	4.27814
2522	4811	4.27801
2522	4834	4.51933
2522	4835	4.44341
2522	4837	4.43617
2522	4868	4.83385
2522	4872	4.75273
2523	2524	3.26691
2523	2691	3.10267
2523	2921	3.35377
2523	3501	4.01295
2523	3541	4.06396
2523	3576	4.1814
2523	3678	4.4414
2523	3821	5.41923
2524	2586	3.30382
2524	2921	3.83405
2524	3501	4.49323
2524	3541	4.54424
2524	3576	4.66168
2524	4615	6.41751
2525	2823	4.68722
2525	3680	3.93169
2525	3931	4.27982
2525	3945	4.44421
2525	4033	4.64229
2525	4131	4.58588
2525	4151	4.87899
2525	4336	4.96088
2526	2701	1.07406
2526	3280	1.9548
2526	3327	2.99084
2526	3767	3.17518
2526	3839	3.47438
2526	3883	3.30483
2526	4309	4.43113
2526	4381	4.66884
2526	4692	5.6938
2526	4770	6.16355
2527	2547	3.05346
2527	3182	3.78178
2527	3456	3.71072
2527	3477	4.23886
2527	3705	4.51171
2527	3761	4.39342
2527	4023	4.69104
2527	4793	3.88502
2528	3300	3.82538
2528	4256	1.54411
2528	4373	2.00319
2528	4379	2.02546
2528	4404	2.3282
2528	4600	3.23409
2528	4716	3.95178
2528	4779	4.25246
2528	4813	4.41915
2528	4826	4.61915
2528	4828	4.51775
2528	4833	4.51775
2529	3206	2.63959
2529	3510	0.0768662
2529	3891	0.839699
2529	4201	1.7699
2529	4392	2.60623
2529	4504	3.24091
2529	4541	3.13253
2529	4765	4.50784
2529	4866	5.08935
2529	4874	5.20335
2529	4932	5.47344
2529	4933	5.47343
2530	3006	2.08146
2530	3324	2.4421
2530	3807	3.54055
2530	3827	3.49339
2530	4035	3.92918
2530	4038	4.05437
2530	4277	4.48709
2530	4302	4.70717
2530	4332	4.82515
2531	2584	2.97716
2531	2670	3.27636
2531	3492	3.8833
2531	3684	4.67344
2531	3993	4.92602
2531	4052	5.10094
2531	4054	6.24367
2532	2635	1.87893
2532	3097	3.56625
2532	3209	1.9496
2532	3536	2.91158
2532	3659	3.33149
2532	3711	2.93615
2532	3758	3.55009
2532	4260	4.18993
2532	4584	5.05831
2532	4609	5.31534
2532	4698	5.70138
2533	3198	4.12675
2533	3250	4.23342
2533	3377	4.57675
2533	3402	4.51276
2533	3412	6.4
2534	4228	0.500693
2534	4663	2.60223
2534	4671	2.83084
2534	4760	3.25028
2534	4876	7.44236
2534	4889	4.30207
2534	4922	4.49209
2534	4940	4.60027
2534	4975	4.89721
2534	4983	4.90274
2534	4992	5.03603
2535	2564	2.81949
2535	2836	2.83648
2535	2958	3.01704
2535	3072	2.6487
2535	3421	3.29571
2535	3769	4.96946
2535	4100	4.5299
2535	4437	5.42689
2535	4668	5.98903
2536	2709	2.74196
2536	3083	3.11074
2536	3631	3.90534
2536	3898	4.59917
2536	4457	5.82561
2536	4494	5.9162
2536	4496	5.3673
2537	2973	2.48511
2537	3048	3.2782
2537	3221	3.14393
2537	3369	3.81031
2537	3487	3.87093
2537	3867	4.08682
2537	4050	4.66078
2537	4272	4.59977
2537	4401	5.11405
2538	2578	2.87511
2538	3192	3.60385
2538	3506	3.98356
2538	3858	4.51963
2538	3863	4.60821
2538	3911	4.61022
2538	3916	4.60822
2538	4045	6.24367
2539	3229	0.769127
2539	3510	1.59094
2539	3880	2.38169
2539	4135	2.93555
2539	4328	4.21946
2539	4484	4.83946
2539	4541	4.64661
2539	4874	6.71742
2539	4932	6.98752
2539	4933	6.98751
2540	3079	3.89803
2540	3540	4.33332
2540	3741	4.55457
2540	3760	4.48081
2540	3833	4.64906
2540	3922	4.77926
2540	4297	5.73622
2541	2867	1.22207
2541	2939	2.49537
2541	3116	3.21293
2541	3721	3.92204
2541	3764	3.82125
2541	3914	4.05692
2541	4175	4.60455
2541	4397	5.2561
2541	4402	5.09886
2542	2779	3.88355
2542	2826	4.68722
2542	3092	3.97392
2542	3097	4.36476
2543	3100	4.04748
2543	3626	0.144085
2543	4595	2.38485
2543	4596	2.39424
2543	4840	3.90071
2543	4879	4.10597
2543	4923	4.54782
2543	4990	4.87514
2543	4994	4.96943
2543	4997	4.95677
2543	5000	5.04867
2544	3579	0.620556
2544	4010	1.17257
2544	4025	1.3781
2544	4411	3.09885
2544	4571	3.87592
2544	4745	4.9475
2544	4777	4.808
2544	4896	5.48756
2544	4922	4.49812
2544	4927	5.84937
2544	4930	5.84937
2545	3029	3.19669
2545	3111	3.14314
2545	3567	4.22446
2545	3632	4.09222
2545	3740	4.17663
2545	4093	4.57258
2545	4148	5.00628
2545	4443	5.43163
2546	2570	0.245558
2546	3528	1.54064
2546	3816	1.79203
2546	4090	2.43259
2546	4210	4.23324
2546	4308	3.28872
2546	4481	4.14078
2546	4489	4.3243
2546	4558	4.53517
2546	4594	4.48867
2546	4756	5.3421
2546	4767	5.28173
2547	3182	3.85325
2547	3312	4.13666
2547	3456	3.78218
2547	3477	4.31032
2547	3705	4.58317
2547	3761	4.46488
2547	4023	4.7625
2547	4831	1.916
2548	3497	0.254286
2548	3814	0.31057
2548	4113	1.71485
2548	4506	3.35243
2548	4527	3.45558
2548	4691	4.45633
2548	4699	4.55607
2548	4704	4.60247
2548	4752	4.83212
2548	4774	4.94557
2548	4785	4.9455
2549	2562	2.58426
2549	2824	3.61516
2549	3412	3.63888
2549	3430	3.77086
2549	3864	4.44677
2549	3996	4.82298
2549	4213	5.46107
2549	4699	4.86889
2550	4001	0.0821815
2550	4500	3.07264
2550	4703	2.50064
2550	4749	2.71863
2550	4886	3.66554
2550	4928	3.8343
2550	4929	3.95955
2550	4960	4.10389
2550	4964	4.07645
2550	4965	4.05143
2550	4980	4.2059
2550	4984	4.21551
2551	2976	3.10027
2551	3787	4.43043
2551	3897	4.5554
2551	4327	5.48598
2551	4408	5.41519
2552	2667	3.05996
2552	2843	3.53925
2552	3084	3.53884
2552	3170	3.55298
2552	3782	0.0136852
2552	3796	4.55379
2552	4208	7.91413
2552	4330	5.31158
2552	4460	5.76277
2553	2694	3.4549
2553	3358	4.03769
2553	3429	4.00714
2553	3964	4.957
2553	3997	4.76506
2553	4257	5.55672
2553	4473	7.03718
2553	4846	2.66306
2554	3475	3.68693
2554	3574	3.91759
2554	4080	4.45235
2554	4247	3.80255
2554	4434	5.50778
2554	4548	5.8984
2554	4562	6.21248
2555	4319	1.22572
2555	4387	1.37955
2555	4643	2.97742
2555	4651	2.84377
2555	4729	3.45176
2555	4735	3.67175
2555	4786	3.88588
2555	4810	4.07832
2555	4816	4.17798
2555	4871	4.50492
2555	4881	4.64692
2555	4895	4.64692
2556	2763	3.3701
2556	2892	3.83488
2556	2954	3.6296
2556	3037	3.37616
2556	3624	4.37094
2556	4017	4.96145
2556	4077	5.08237
2557	2865	2.86436
2557	3347	3.18451
2557	3457	3.90891
2557	3696	3.94916
2557	3855	4.25787
2557	3906	4.29606
2557	4259	4.74105
2557	4386	5.08115
2558	2898	4.68722
2558	3024	2.17017
2558	3088	2.22006
2558	3214	2.48364
2558	3268	2.31232
2558	3530	3.03001
2558	3641	3.18547
2558	4000	3.97881
2558	4112	3.97067
2558	4265	4.53732
2558	4346	4.70285
2558	4436	4.82099
2559	3393	0.0151355
2559	3709	3.28522
2559	4258	1.64762
2559	4520	2.83048
2559	4546	2.92635
2559	4648	3.51665
2559	4684	3.76219
2559	4764	4.11408
2559	4820	4.62875
2559	4827	4.5821
2559	4855	4.70891
2559	4857	4.68188
2560	2593	0.179917
2560	3309	1.2517
2560	3635	4.76547
2560	3636	2.45333
2560	3942	3.08475
2560	3954	3.04741
2560	4242	3.35023
2560	4503	4.37925
2560	4522	4.68642
2560	4617	4.81048
2560	4637	4.95466
2560	4667	5.21412
2561	2579	2.88916
2561	3030	3.62493
2561	3068	3.59499
2561	3231	3.52543
2561	3584	4.17621
2561	3665	3.91487
2561	4351	5.25722
2561	4467	4.81779
2562	2606	2.36222
2562	3443	2.91842
2562	3845	3.83941
2562	3864	3.81479
2562	3996	4.191
2562	4213	4.82908
2562	4299	4.86396
2562	4368	4.99563
2563	2961	3.22767
2563	3034	3.89437
2563	3108	3.01026
2563	3449	3.6971
2563	3745	4.30664
2563	3943	4.81453
2563	4187	4.9815
2563	4784	4.74119
2564	3421	3.46617
2564	3872	4.35113
2564	4074	5.0539
2564	4437	5.59735
2564	4472	5.68119
2564	4668	6.15949
2565	2633	4.15692
2565	3578	3.92421
2565	3680	4.08073
2565	3931	4.42886
2565	4033	4.79133
2565	4131	4.73492
2565	4151	5.02803
2565	4336	5.10992
2566	2744	2.96846
2566	3493	3.89374
2566	3739	4.03328
2566	3953	4.30607
2566	3987	4.4733
2566	4145	4.81149
2567	3153	0.509299
2567	4282	2.54307
2567	4471	3.06944
2567	4493	3.12232
2567	4615	5.07307
2567	4672	4.03979
2567	4772	4.72122
2567	4787	4.70163
2567	4788	4.65918
2567	4830	4.94504
2567	4846	5.18254
2568	2732	1.26719
2568	3073	1.25547
2568	3908	3.32251
2568	4300	4.47059
2568	4326	4.17009
2568	4396	4.92206
2568	4433	5.08069
2568	4556	5.11825
2568	4749	4.94625
2568	4842	6.20615
2569	2597	2.37066
2569	3414	2.85979
2569	3473	3.41109
2569	3511	2.8728
2569	3590	3.7209
2569	3615	3.45905
2569	3837	3.83514
2569	4054	4.26812
2569	4161	4.39861
2569	4184	4.7168
2569	4758	5.09352
2570	2959	1.07238
2570	4183	3.6506
2570	4301	3.67437
2570	4308	3.56593
2570	4481	4.41798
2570	4558	4.81238
2570	4594	4.76587
2570	4756	5.6193
2570	4767	5.55894
2571	4044	1.38681
2571	4358	0.730267
2571	4446	1.45376
2571	4560	2.19212
2571	4824	4.01575
2571	4892	4.49958
2571	4900	4.70517
2571	4941	4.86717
2571	4950	5.00129
2571	4956	5.01642
2571	4968	4.98526
2572	2814	0.923175
2572	3080	0.389646
2572	4172	3.52301
2572	4215	3.57759
2572	4551	4.39046
2572	4553	4.34404
2572	4640	4.9964
2572	4658	4.87343
2572	4683	5.08456
2572	4719	5.18732
2573	3383	3.11005
2573	3387	3.5747
2573	3483	3.37722
2573	3782	4.23104
2573	4130	4.64956
2573	4136	4.50441
2573	4179	4.74362
2573	4341	5.19298
2573	4695	3.24762
2574	4505	1.19494
2574	4511	1.38515
